Setup	Run	FitnessSample	Sample	Fitness
robotglobal	13	3	23	2.886647904052996
robotglobal	13	3	24	2.8767846257372813
robotglobal	13	3	25	2.395400884352652
robotglobal	13	3	26	2.7891479230536143
robotglobal	13	3	27	2.977205260370393
robotglobal	13	3	28	2.444006886898608
robotglobal	13	3	29	2.8314461517057588
robotglobal	13	3	30	2.275833491316675
robotglobal	13	3	31	2.8786517251732597
robotglobal	13	3	32	2.630566137380577
robotglobal	13	3	33	2.7838689950621016
robotglobal	13	3	34	2.929266089164672
robotglobal	13	3	35	2.6553268932229503
robotglobal	13	3	36	2.5616320521309985
robotglobal	13	3	37	2.651324759776779
robotglobal	13	3	38	2.6883079923917035
robotglobal	13	3	39	2.9271489140390017
robotglobal	13	3	40	2.9450435078821298
robotglobal	13	3	41	2.93537810410301
robotglobal	13	3	42	2.9774534312527985
robotglobal	13	3	43	2.9641985939403304
robotglobal	13	3	44	2.909539444394137
robotglobal	13	3	45	2.3412926947080663
robotglobal	13	3	46	2.964038706300667
robotglobal	13	3	47	2.6500727437655494
robotglobal	13	3	48	2.9404637291779276
robotglobal	13	3	49	2.972323723897567
robotglobal	13	3	50	2.535973652321288
robotglobal	13	3	51	2.9266416180103008
robotglobal	13	3	52	2.3623136550577604
robotglobal	13	3	53	2.960387908610411
robotglobal	13	3	54	2.5166143720788376
robotglobal	13	3	55	2.7757469073994283
robotglobal	13	3	56	2.9121401314464532
robotglobal	13	3	57	2.9680572201537587
robotglobal	13	3	58	2.982707689960389
robotglobal	13	3	59	2.9367228165686017
robotglobal	13	3	60	2.9516680190129865
robotglobal	13	3	61	2.459145022313418
robotglobal	13	3	62	2.8481858738939496
robotglobal	13	3	63	2.9089041073396835
robotglobal	13	3	64	1.8448339869135446
robotglobal	13	3	65	2.95043970441244
robotglobal	13	3	66	2.9489328569204707
robotglobal	13	3	67	2.94637878944848
robotglobal	13	3	68	2.3722859743963953
robotglobal	13	3	69	2.9769626394040403
robotglobal	13	3	70	2.947270679134213
robotglobal	13	3	71	2.985167601148593
robotglobal	13	3	72	2.9657340062859925
robotglobal	13	3	73	2.9608962550528757
robotglobal	13	3	74	2.9308892693031305
robotglobal	13	3	75	2.618181457748447
robotglobal	13	3	76	2.968878550158067
robotglobal	13	3	77	2.965962960885868
robotglobal	13	3	78	2.546278308596119
robotglobal	13	3	79	2.69937651422223
robotglobal	13	3	80	2.9418521676943934
robotglobal	13	3	81	2.9426811391799514
robotglobal	13	3	82	2.651130174844133
robotglobal	13	3	83	2.9304394760246644
robotglobal	13	3	84	2.9491685957216873
robotglobal	13	3	85	2.9855956642412043
robotglobal	13	3	86	2.9638360224054185
robotglobal	13	3	87	2.957205421779147
robotglobal	13	3	88	2.961416314180234
robotglobal	13	3	89	2.6029920200369396
robotglobal	13	3	90	2.790819660556603
robotglobal	13	3	91	2.9199437430915376
robotglobal	13	3	92	2.9778324570624637
robotglobal	13	3	93	2.592388673480493
robotglobal	13	3	94	2.982718747918087
robotglobal	13	3	95	2.782760040485384
robotglobal	13	3	96	2.7353286835647728
robotglobal	13	3	97	2.9856287067799006
robotglobal	13	3	98	2.466272669212917
robotglobal	13	3	99	2.799666168094267
